ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms),"0,9","0,47",,reliability,cost
164,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290322141,163293,1,1,,,
165,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290323132,164284,1,1,,,
166,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290324134,165286,1,1,,,
167,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290325132,166284,1,1,,,
168,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290326134,167286,1,1,,,
169,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290327127,168279,1,1,,,
170,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290328118,169270,1,1,,,
171,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290329129,170281,1,1,,,
172,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290330133,171285,1,1,,,
173,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290331123,172275,1,1,,,
174,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290332117,173269,1,1,,,
175,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290333133,174285,1,1,,,
176,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290334134,175286,1,1,,,
177,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290335135,176287,1,1,,,
178,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290336135,177287,1,1,,,
179,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290337132,178284,1,1,,,
180,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290338127,179279,1,1,,,
181,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290339150,180302,1,1,,,
182,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290340173,181325,1,1,,,
183,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290341196,182348,1,1,,,
184,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290342219,183371,1,1,,,
185,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290343242,184394,1,1,,,
186,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290344265,185417,1,1,,,
187,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290345288,186440,1,1,,,
188,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290346311,187463,1,1,,,
189,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290347334,188486,1,1,,,
190,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290348357,189509,1,1,,,
191,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290349380,190532,1,1,,,
192,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290350403,191555,1,1,,,
193,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290351426,192578,1,1,,,
194,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290352449,193601,1,1,,,
195,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290353472,194624,1,1,,,
196,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290354495,195647,1,1,,,
197,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290355518,196670,1,1,,,
198,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290356541,197693,1,1,,,
199,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290357564,198716,1,1,,,
200,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290358587,199739,1,1,,,
201,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290359610,200762,1,1,,,
202,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290360633,201785,1,1,,,
203,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290361656,202808,1,1,,,
204,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290362679,203831,1,1,,,
205,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290363702,204854,1,1,,,
206,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290364725,205877,1,1,,,
207,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290365748,206900,1,1,,,
208,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290366771,207923,1,1,,,
209,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290367794,208946,1,1,,,
210,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290368817,209969,1,1,,,
211,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290369840,210992,1,1,,,
212,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290370863,212015,1,1,,,
213,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290371886,213038,1,1,,,
214,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290372909,214061,1,1,,,
215,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290373932,215084,1,1,,,
216,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290374955,216107,1,1,,,
217,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290375978,217130,1,1,,,
218,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290377001,218153,1,1,,,
219,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290378024,219176,1,1,,,
220,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290379047,220199,1,1,,,
221,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290380070,221222,1,1,,,
222,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290381093,222245,1,1,,,
223,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290382116,223268,1,1,,,
224,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290383139,224291,1,1,,,
225,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290384162,225314,1,1,,,
226,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290385185,226337,1,1,,,
227,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290386208,227360,1,1,,,
228,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290387231,228383,1,1,,,
229,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290388254,229406,1,1,,,
230,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290389277,230429,1,1,,,
231,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290390300,231452,1,1,,,
232,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290391323,232475,1,1,,,
233,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290392346,233498,1,1,,,
234,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290393369,234521,1,1,,,
235,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290394392,235544,1,1,,,
